sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;Perceived. Util. 4;User Bother 1;User Bother 2;User Bother 3;User Bother 4;User Util. 1;User Util. 2;User Util. 3;User Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
;56;Session genius.core.session.Session@5b4db522 failed: Failed to execute protocol: null:[negotiator.parties.RandomCounterOfferNegotiationParty, negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;RandomCounterOfferNegotiationParty;RandomCounterOfferNegotiationParty;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0,151;61;;60rounds;No;No;3;0,00000;0,00000;1,36280;1,58071;0,00000;TitForTatAgentTB@1034;TitForTatAgentTB@1035;RandomCounterOfferNegotiationParty@1036;RandomCounterOfferNegotiationParty@1037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;57;Session genius.core.session.Session@77a50069 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, negotiator.parties.RandomCounterOfferNegotiationParty, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TitForTatAgentTB;RandomCounterOfferNegotiationParty;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;57;Session genius.core.session.Session@d79412e failed: Failed to execute protocol: null:[agents.TimeDependentAgentConceder, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, negotiator.parties.RandomCounterOfferNegotiationParty, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentConceder;TitForTatAgentTB;RandomCounterOfferNegotiationParty;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0,140;57;;60rounds;Yes;No;4;0,33333;0,86585;0,13330;0,52728;2,46494;RandomCounterOfferNegotiationParty@1046;TitForTatAgentTB@1047;RandomCounterOfferNegotiationParty@1048;RandomCounterOfferNegotiationParty@1049;0.5475;0.8658466797198494;0.7182592888763123;0.333333025;0.5475;0.8658466797198494;0.7182592888763123;0.333333025;0.5475;0.8658466797198494;0.7182592888763123;0.333333025;0.0;0.0;0.0;0.0;0.5475;0.8658466797198494;0.7182592888763123;0.333333025;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;56;Session genius.core.session.Session@12d18e34 failed: Failed to execute protocol: null:[C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TitForTatAgentTB;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;53;Session genius.core.session.Session@29b09ea8 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;5;Session genius.core.session.Session@2e509967 failed: Failed to execute protocol: null:[agents.TimeDependentAgentConceder, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentConceder;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;56;Session genius.core.session.Session@64a45b26 failed: Failed to execute protocol: null:[negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;RandomCounterOfferNegotiationParty;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;41;Session genius.core.session.Session@2c1e891e failed: Failed to execute protocol: null:[C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TitForTatAgentTB;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;55;Session genius.core.session.Session@6f911688 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;7;Session genius.core.session.Session@3ff898 failed: Failed to execute protocol: null:[agents.TimeDependentAgentConceder, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentConceder;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;56;Session genius.core.session.Session@4efb4ab1 failed: Failed to execute protocol: null:[negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;RandomCounterOfferNegotiationParty;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0,147;56;;60rounds;Yes;No;4;0,50198;0,89917;0,09438;0,37668;2,78048;TitForTatAgentTB@1082;RandomCounterOfferNegotiationParty@1083;RandomCounterOfferNegotiationParty@1084;RandomCounterOfferNegotiationParty@1085;0.8991666666666666;0.501981670667513;0.5579074790889803;0.8214278500000001;0.8991666666666666;0.501981670667513;0.5579074790889803;0.8214278500000001;0.8991666666666666;0.501981670667513;0.5579074790889803;0.8214278500000001;0.0;0.0;0.0;0.0;0.8991666666666666;0.501981670667513;0.5579074790889803;0.8214278500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0,144;56;;60rounds;Yes;No;4;0,47619;0,69167;0,22204;0,39242;2,45503;TimeDependentAgentBoulware@1086;RandomCounterOfferNegotiationParty@1087;RandomCounterOfferNegotiationParty@1088;RandomCounterOfferNegotiationParty@1089;0.6916666666666667;0.6352750033156063;0.651900217118459;0.476190025;0.6916666666666667;0.6352750033156063;0.651900217118459;0.476190025;0.0;0.6352750033156063;0.651900217118459;0.476190025;0.0;0.0;0.0;0.0;0.6916666666666667;0.6352750033156063;0.651900217118459;0.476190025;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0,146;56;;60rounds;Yes;No;4;0,32138;0,66667;0,21637;0,56228;2,30156;TimeDependentAgentConceder@1090;RandomCounterOfferNegotiationParty@1091;RandomCounterOfferNegotiationParty@1092;RandomCounterOfferNegotiationParty@1093;0.6516666666666667;0.32137732054118884;0.6618516573931654;0.666666075;0.6516666666666667;0.32137732054118884;0.6618516573931654;0.666666075;0.0;0.32137732054118884;0.6618516573931654;0.666666075;0.0;0.0;0.0;0.0;0.6516666666666667;0.32137732054118884;0.6618516573931654;0.666666075;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0,145;56;;60rounds;Yes;No;4;0,35061;0,80751;0,21204;0,63772;2,29777;RandomCounterOfferNegotiationParty@1094;RandomCounterOfferNegotiationParty@1095;RandomCounterOfferNegotiationParty@1096;RandomCounterOfferNegotiationParty@1097;0.44916666666666666;0.35061029339172334;0.8075125013134551;0.69047555;0.44916666666666666;0.35061029339172334;0.8075125013134551;0.69047555;0.44916666666666666;0.35061029339172334;0.8075125013134551;0.69047555;0.0;0.0;0.0;0.0;0.44916666666666666;0.35061029339172334;0.8075125013134551;0.69047555;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
